Point Number , Temperature ,Uncertainty
2586,43.481244,0.049429998
2587,43.86843,0.049872152
2588,43.833231,0.049831956
2589,43.498843,0.049450096
2590,43.481244,0.049429998
2591,43.428446,0.049369705
2592,43.410847,0.049349607
2593,43.727635,0.049711369
2594,43.692436,0.049671173
2595,43.32285,0.049249118
2596,43.270052,0.049188824
2597,43.270052,0.049188824
2598,43.234853,0.049148628
2599,43.534042,0.049490292
2600,43.164456,0.049068237
2601,43.164456,0.049068237
2602,43.146856,0.049048138
2603,43.516443,0.049470194
2604,43.410847,0.049349607
2605,43.358049,0.049289314
2606,43.04126,0.048927551
2607,43.305251,0.04922902
2608,43.287651,0.049208921
2609,43.32285,0.049249118
2610,43.270052,0.049188824
2611,42.882866,0.04874667
2612,43.270052,0.049188824
2613,43.217254,0.04912853
2614,43.111658,0.049007943
2615,42.77727,0.048626083
2616,43.146856,0.049048138
2617,42.742071,0.048585887
2618,43.023661,0.048907454
2619,43.058859,0.048947649
2620,42.689273,0.048525594
2621,42.636475,0.0484653
2622,42.988462,0.048867258
2623,42.566077,0.048384908
2624,42.548478,0.048364811
2625,42.900465,0.048766768
2626,42.847667,0.048706474
2627,42.830068,0.048686377
2628,42.407683,0.048204028
2629,42.794869,0.048646181
2630,42.742071,0.048585887
2631,42.706872,0.048545691
2632,42.337286,0.048123637
2633,42.618875,0.048445202
2634,42.284488,0.048063343
2635,42.583677,0.048405007
2636,42.249289,0.048023147
2637,42.548478,0.048364811
2638,42.196491,0.047962854
2639,42.143693,0.047902561
2640,42.442882,0.048244224
2641,42.108494,0.047862365
2642,42.407683,0.048204028
2643,42.090895,0.047842267
2644,42.055696,0.047802071
2645,42.372484,0.048163832
2646,42.020497,0.047761875
2647,41.967699,0.047701582
2648,41.967699,0.047701582
2649,42.196491,0.047962854
2650,42.266888,0.048043245
2651,42.249289,0.048023147
2652,42.143693,0.047902561
2653,42.143693,0.047902561
2654,42.161292,0.047922658
2655,42.108494,0.047862365
2656,41.721308,0.047420212
2657,41.721308,0.047420212
2658,41.721308,0.047420212
2659,42.020497,0.047761875
2660,42.038097,0.047781974
2661,42.002898,0.047741778
2662,41.615712,0.047299625
2663,41.932501,0.047661387
2664,41.545315,0.047219235
2665,41.932501,0.047661387
2666,41.492517,0.047158941
2667,41.457318,0.047118745
2668,41.809305,0.047520702
2669,41.422119,0.047078549
2670,41.774106,0.047480506
2671,41.650911,0.047339821
2672,41.351722,0.046998159
2673,41.316523,0.046957963
2674,41.298924,0.046937865
2675,41.615712,0.047299625
2676,41.263725,0.046897669
2677,41.228526,0.046857473
2678,41.228526,0.046857473
2679,41.545315,0.047219235
2680,41.140529,0.046756984
2681,41.140529,0.046756984
2682,41.12293,0.046736887
2683,41.087731,0.046696691
2684,41.422119,0.047078549
2685,41.070132,0.046676594
2686,41.38692,0.047038353
2687,41.017334,0.0466163
2688,41.017334,0.0466163
2689,40.982135,0.046576104
2690,41.228526,0.046857473
2691,40.946937,0.04653591
2692,40.946937,0.04653591
2693,41.193328,0.046817279
2694,40.876539,0.046455518
2695,41.158129,0.046777083
2696,41.228526,0.046857473
2697,41.140529,0.046756984
2698,41.105331,0.046716789
2699,41.140529,0.046756984
2700,40.718145,0.046274638
2701,40.753344,0.046314834
2702,41.052533,0.046656496
2703,41.052533,0.046656496
2704,41.017334,0.0466163
2705,40.647748,0.046194247
2706,40.612549,0.046154052
2707,40.594949,0.046133953
2708,40.929337,0.046515811
2709,40.911738,0.046495714
2710,40.894139,0.046475616
2711,40.718145,0.046274638
2712,40.876539,0.046455518
2713,40.489353,0.046013367
2714,40.436555,0.045953073
2715,40.454155,0.045973172
2716,40.823741,0.046395225
2717,40.823741,0.046395225
2718,40.753344,0.046314834
2719,40.665347,0.046214345
2720,40.330959,0.045832487
2721,40.330959,0.045832487
2722,40.31336,0.04581239
2723,40.630148,0.046174149
2724,40.242962,0.045731998
2725,40.242962,0.045731998
2726,40.225363,0.045711901
2727,40.207764,0.045691803
2728,40.190164,0.045671705
2729,40.524552,0.046053563
2730,40.172565,0.045651608
2731,40.137366,0.045611412
2732,40.119767,0.045591314
2733,40.418956,0.045932976
2734,40.102168,0.045571217
2735,40.066969,0.045531021
2736,40.03177,0.045490825
2737,40.03177,0.045490825
2738,40.31336,0.04581239
2739,40.31336,0.04581239
2740,40.348559,0.045852586
2741,39.961373,0.045410435
2742,39.961373,0.045410435
2743,40.242962,0.045731998
2744,39.961373,0.045410435
2745,39.890975,0.045330043
2746,40.242962,0.045731998
2747,39.890975,0.045330043
2748,39.855777,0.045289849
2749,39.838177,0.04526975
2750,39.838177,0.04526975
2751,39.838177,0.04526975
2752,39.820578,0.045249653
2753,39.802979,0.045229556
2754,39.750181,0.045169263
2755,40.066969,0.045531021
2756,40.03177,0.045490825
2757,40.066969,0.045531021
2758,39.697382,0.045108968
2759,39.697382,0.045108968
2760,39.996571,0.04545063
2761,39.679783,0.045088871
2762,39.908575,0.045350142
2763,40.03177,0.045490825
2764,39.609386,0.045008481
2765,39.908575,0.045350142
2766,39.591786,0.044988382
2767,39.908575,0.045350142
2768,39.556588,0.044948188
2769,39.538988,0.044928089
2770,39.855777,0.045289849
2771,39.908575,0.045350142
2772,39.50379,0.044887895
2773,39.926174,0.045370239
2774,39.468591,0.044847699
2775,39.50379,0.044887895
2776,39.433392,0.044807503
2777,39.750181,0.045169263
2778,39.714982,0.045129067
2779,39.450992,0.044827601
2780,39.415793,0.044787406
2781,39.750181,0.045169263
2782,39.750181,0.045169263
2783,39.398193,0.044767307
2784,39.714982,0.045129067
2785,39.362995,0.044727113
2786,39.750181,0.045169263
2787,39.697382,0.045108968
2788,39.345395,0.044707014
2789,39.48619,0.044867796
2790,39.785379,0.045209457
2791,39.292597,0.044646721
2792,39.292597,0.044646721
2793,39.556588,0.044948188
2794,39.274998,0.044626624
2795,39.274998,0.044626624
2796,39.239799,0.044586428
2797,39.591786,0.044988382
2798,39.274998,0.044626624
2799,39.239799,0.044586428
2800,39.239799,0.044586428
2801,39.50379,0.044887895
2802,39.187001,0.044526135
2803,39.187001,0.044526135
2804,39.2222,0.044566331
2805,39.187001,0.044526135
2806,39.169402,0.044506038
2807,39.345395,0.044707014
2808,39.169402,0.044506038
2809,39.450992,0.044827601
2810,39.134203,0.044465842
2811,39.433392,0.044807503
2812,39.116604,0.044445745
2813,39.116604,0.044445745
2814,39.099005,0.044425648
2815,39.116604,0.044445745
2816,39.50379,0.044887895
2817,39.081405,0.044405549
2818,39.450992,0.044827601
2819,39.116604,0.044445745
2820,39.398193,0.044767307
2821,39.063806,0.044385452
2822,39.063806,0.044385452
2823,39.046206,0.044365353
2824,39.063806,0.044385452
2825,39.415793,0.044787406
2826,39.028607,0.044345256
2827,39.028607,0.044345256
2828,39.310197,0.04466682
2829,39.380594,0.04474721
2830,38.993408,0.044305061
2831,39.028607,0.044345256
2832,39.011008,0.044325159
2833,39.028607,0.044345256
2834,39.011008,0.044325159
2835,38.975809,0.044284963
2836,39.310197,0.04466682
2837,38.975809,0.044284963
2838,38.993408,0.044305061
2839,39.099005,0.044425648
2840,38.975809,0.044284963
2841,38.993408,0.044305061
2842,38.993408,0.044305061
2843,38.975809,0.044284963
2844,39.345395,0.044707014
2845,39.362995,0.044727113
2846,38.975809,0.044284963
2847,38.975809,0.044284963
2848,39.345395,0.044707014
2849,38.95821,0.044264866
2850,39.257399,0.044606527
2851,39.345395,0.044707014
2852,38.975809,0.044284963
2853,38.975809,0.044284963
2854,38.975809,0.044284963
2855,38.95821,0.044264866
2856,38.975809,0.044284963
2857,38.95821,0.044264866
2858,38.905412,0.044204573
2859,38.94061,0.044244768
2860,39.310197,0.04466682
2861,38.94061,0.044244768
2862,39.239799,0.044586428
2863,38.975809,0.044284963
2864,39.380594,0.04474721
2865,38.95821,0.044264866
2866,39.274998,0.044626624
2867,38.94061,0.044244768
2868,39.292597,0.044646721
2869,38.923011,0.04422467
2870,38.975809,0.044284963
2871,38.95821,0.044264866
2872,38.95821,0.044264866
2873,38.975809,0.044284963
2874,38.95821,0.044264866
2875,38.975809,0.044284963
2876,38.95821,0.044264866
2877,39.292597,0.044646721
2878,39.310197,0.04466682
2879,38.975809,0.044284963
2880,38.975809,0.044284963
2881,39.292597,0.044646721
2882,39.239799,0.044586428
2883,38.975809,0.044284963
2884,39.274998,0.044626624
2885,38.993408,0.044305061
2886,38.993408,0.044305061
2887,38.993408,0.044305061
2888,39.292597,0.044646721
2889,39.011008,0.044325159
2890,38.993408,0.044305061
2891,39.345395,0.044707014
2892,38.975809,0.044284963
2893,39.380594,0.04474721
2894,38.993408,0.044305061
2895,39.398193,0.044767307
2896,39.011008,0.044325159
2897,39.380594,0.04474721
2898,39.011008,0.044325159
2899,39.028607,0.044345256
2900,39.380594,0.04474721
2901,39.011008,0.044325159
2902,39.345395,0.044707014
2903,39.415793,0.044787406
2904,39.204601,0.044546234
2905,39.063806,0.044385452
2906,39.046206,0.044365353
2907,39.046206,0.044365353
2908,39.362995,0.044727113
2909,39.081405,0.044405549
2910,39.099005,0.044425648
2911,39.310197,0.04466682
2912,39.081405,0.044405549
2913,39.50379,0.044887895
2914,39.450992,0.044827601
2915,39.099005,0.044425648
2916,39.134203,0.044465842
2917,39.134203,0.044465842
2918,39.151803,0.044485941
2919,39.48619,0.044867796
2920,39.50379,0.044887895
2921,39.48619,0.044867796
2922,39.187001,0.044526135
2923,39.204601,0.044546234
2924,39.204601,0.044546234
2925,39.2222,0.044566331
2926,39.468591,0.044847699
2927,39.50379,0.044887895
2928,39.239799,0.044586428
2929,39.2222,0.044566331
2930,39.239799,0.044586428
2931,39.591786,0.044988382
2932,39.380594,0.04474721
2933,39.239799,0.044586428
2934,39.591786,0.044988382
2935,39.274998,0.044626624
2936,39.556588,0.044948188
2937,39.292597,0.044646721
2938,39.292597,0.044646721
2939,39.292597,0.044646721
2940,39.327796,0.044686917
2941,39.697382,0.045108968
2942,39.714982,0.045129067
2943,39.697382,0.045108968
2944,39.362995,0.044727113
2945,39.732581,0.045149164
2946,39.345395,0.044707014
2947,39.750181,0.045169263
2948,39.76778,0.04518936
2949,39.697382,0.045108968
2950,39.415793,0.044787406
2951,39.415793,0.044787406
2952,39.433392,0.044807503
2953,39.48619,0.044867796
2954,39.48619,0.044867796
2955,39.48619,0.044867796
2956,39.48619,0.044867796
2957,39.855777,0.045289849
2958,39.521389,0.044907992
2959,39.908575,0.045350142
2960,39.538988,0.044928089
2961,39.538988,0.044928089
2962,39.609386,0.045008481
2963,39.556588,0.044948188
2964,39.908575,0.045350142
2965,39.961373,0.045410435
2966,39.591786,0.044988382
2967,39.609386,0.045008481
2968,39.961373,0.045410435
2969,40.014171,0.045470728
2970,39.978972,0.045430532
2971,39.978972,0.045430532
2972,39.679783,0.045088871
2973,39.679783,0.045088871
2974,39.714982,0.045129067
2975,39.714982,0.045129067
2976,39.750181,0.045169263
2977,39.76778,0.04518936
2978,40.119767,0.045591314
2979,39.732581,0.045149164
2980,40.084568,0.045551119
2981,40.172565,0.045651608
2982,40.137366,0.045611412
2983,40.119767,0.045591314
2984,40.154966,0.04563151
2985,39.855777,0.045289849
2986,39.890975,0.045330043
2987,40.29576,0.045792291
2988,39.908575,0.045350142
2989,40.225363,0.045711901
2990,39.961373,0.045410435
2991,40.190164,0.045671705
2992,39.961373,0.045410435
2993,39.996571,0.04545063
2994,40.014171,0.045470728
2995,40.014171,0.045470728
2996,40.014171,0.045470728
2997,40.04937,0.045510924
2998,40.04937,0.045510924
2999,40.066969,0.045531021
3000,40.102168,0.045571217
3001,40.436555,0.045953073
3002,40.348559,0.045852586
3003,40.471754,0.045993269
3004,40.190164,0.045671705
3005,40.190164,0.045671705
3006,40.506953,0.046033465
3007,40.207764,0.045691803
3008,40.242962,0.045731998
3009,40.260562,0.045752097
3010,40.612549,0.046154052
3011,40.612549,0.046154052
3012,40.29576,0.045792291
3013,40.31336,0.04581239
3014,40.718145,0.046274638
3015,40.366158,0.045872683
3016,40.471754,0.045993269
3017,40.383757,0.04589278
3018,40.418956,0.045932976
3019,40.806142,0.046375127
3020,40.418956,0.045932976
3021,40.84134,0.046415322
3022,40.471754,0.045993269
3023,40.823741,0.046395225
3024,40.506953,0.046033465
3025,40.823741,0.046395225
3026,40.524552,0.046053563
3027,40.559751,0.046093758
3028,40.894139,0.046475616
3029,40.612549,0.046154052
3030,40.647748,0.046194247
3031,41.017334,0.0466163
3032,40.665347,0.046214345
3033,41.034933,0.046636398
3034,41.017334,0.0466163
3035,41.105331,0.046716789
3036,40.735744,0.046294735
3037,40.753344,0.046314834
3038,41.105331,0.046716789
3039,40.806142,0.046375127
3040,40.806142,0.046375127
3041,40.823741,0.046395225
3042,40.85894,0.04643542
3043,40.876539,0.046455518
3044,40.911738,0.046495714
3045,40.894139,0.046475616
3046,41.316523,0.046957963
3047,40.929337,0.046515811
3048,41.017334,0.0466163
3049,40.982135,0.046576104
3050,41.369321,0.047018256
3051,41.052533,0.046656496
3052,41.052533,0.046656496
3053,41.087731,0.046696691
3054,41.457318,0.047118745
3055,41.12293,0.046736887
3056,41.140529,0.046756984
3057,41.175728,0.04679718
3058,41.158129,0.046777083
3059,41.369321,0.047018256
3060,41.210927,0.046837376
3061,41.422119,0.047078549
3062,41.281324,0.046917767
3063,41.281324,0.046917767
3064,41.298924,0.046937865
3065,41.351722,0.046998159
3066,41.721308,0.047420212
3067,41.703709,0.047400115
3068,41.40452,0.047058452
3069,41.721308,0.047420212
3070,41.791706,0.047500604
3071,41.774106,0.047480506
3072,41.492517,0.047158941
3073,41.510116,0.047179039
3074,41.510116,0.047179039
3075,41.545315,0.047219235
3076,41.562914,0.047239332
3077,41.615712,0.047299625
3078,41.615712,0.047299625
3079,41.633311,0.047319723
3080,41.914901,0.047641288
3081,41.66851,0.047359919
3082,41.703709,0.047400115
3083,41.985299,0.04772168
3084,41.756507,0.047460408
3085,42.108494,0.047862365
3086,41.809305,0.047520702
3087,41.844504,0.047560897
3088,41.862103,0.047580995
3089,41.844504,0.047560897
3090,42.249289,0.048023147
3091,42.23169,0.04800305
3092,41.967699,0.047701582
3093,42.266888,0.048043245
3094,41.985299,0.04772168
3095,42.020497,0.047761875
3096,42.055696,0.047802071
3097,42.460481,0.048264321
3098,42.478081,0.04828442
3099,42.478081,0.04828442
3100,42.143693,0.047902561
3101,42.49568,0.048304517
3102,42.178892,0.047942757
3103,42.548478,0.048364811
3104,42.23169,0.04800305
3105,42.566077,0.048384908
3106,42.284488,0.048063343
3107,42.284488,0.048063343
3108,42.337286,0.048123637
3109,42.654074,0.048485398
3110,42.75967,0.048605985
3111,42.706872,0.048545691
3112,42.794869,0.048646181
3113,42.460481,0.048264321
3114,42.49568,0.048304517
3115,42.900465,0.048766768
3116,42.935664,0.048806964
3117,42.548478,0.048364811
3118,42.918065,0.048786867
3119,42.970863,0.04884716
3120,42.618875,0.048445202
3121,42.654074,0.048485398
3122,43.058859,0.048947649
3123,42.671674,0.048505496
3124,43.094058,0.048987845
3125,43.129257,0.049028041
3126,42.77727,0.048626083
3127,42.812468,0.048666278
3128,42.812468,0.048666278
3129,42.865267,0.048726573
3130,43.252452,0.049168725
3131,43.217254,0.04912853
3132,42.953263,0.048827061
3133,43.270052,0.049188824
3134,43.32285,0.049249118
3135,43.340449,0.049269215
3136,43.058859,0.048947649
3137,43.058859,0.048947649
3138,43.058859,0.048947649
3139,43.463645,0.049409901
3140,43.146856,0.049048138
3141,43.182055,0.049088334
3142,43.182055,0.049088334
3143,43.58684,0.049550586
3144,43.234853,0.049148628
3145,43.498843,0.049450096
3146,43.270052,0.049188824
3147,43.60444,0.049570684
3148,43.340449,0.049269215
3149,43.921228,0.049932446
3150,43.727635,0.049711369
3151,43.446045,0.049389802
3152,43.798033,0.049791761
3153,43.463645,0.049409901
3154,43.850831,0.049852055
3155,43.762834,0.049751565
3156,43.86843,0.049872152
3157,43.921228,0.049932446
3158,43.622039,0.049590782
3159,43.657238,0.049630978
3160,44.009225,0.050032936
3161,43.710036,0.049691271
3162,43.86843,0.049872152
3163,43.745235,0.049731468
3164,43.762834,0.049751565
3165,43.815632,0.049811859
3166,43.833231,0.049831956
3167,43.886029,0.04989225
3168,43.886029,0.04989225
3169,43.956427,0.049972642
3170,44.290815,0.050354503
3171,43.991626,0.050012838
3172,44.308414,0.0503746
3173,44.026824,0.050053033
3174,44.062023,0.050093229
3175,44.097222,0.050133426
3176,44.41401,0.050495188
3177,44.484408,0.05057558
3178,44.202818,0.050254013
3179,44.220417,0.050274111
3180,44.572405,0.05067607
3181,44.255616,0.050314307
3182,44.308414,0.0503746
3183,44.290815,0.050354503
3184,44.343613,0.050414797
3185,44.642802,0.050756461
3186,44.765998,0.050897148
3187,44.43161,0.050515286
3188,44.466808,0.050555482
3189,44.871594,0.051017735
3190,44.519606,0.050615775
3191,44.836395,0.050977539
3192,44.607603,0.050716265
3193,44.906792,0.05105793
3194,45.012389,0.051178519
3195,45.082786,0.05125891
3196,44.678001,0.050796658
3197,44.713199,0.050836853
3198,44.97719,0.051138323
3199,44.765998,0.050897148
3200,45.188382,0.051379498
3201,44.853994,0.050997636
3202,45.24118,0.051439792
3203,44.924392,0.051078029
3204,44.941991,0.051098126
3205,44.959591,0.051118225
3206,45.346777,0.05156038
3207,45.311578,0.051520184
3208,45.346777,0.05156038
3209,45.417174,0.051640772
3210,45.100385,0.051279008
3211,45.100385,0.051279008
3212,45.505171,0.051741262
3213,45.205982,0.051399596
3214,45.24118,0.051439792
3215,45.628366,0.051881947
3216,45.663565,0.051922143
3217,45.293978,0.051500085
3218,45.575568,0.051821653
3219,45.381975,0.051600575
3220,45.399575,0.051620674
3221,45.733963,0.052002536
3222,45.452373,0.051680968
3223,45.469972,0.051701065
3224,45.52277,0.051761359
3225,45.874758,0.05216332
3226,45.909956,0.052203515
3227,45.645966,0.051902046
3228,45.645966,0.051902046
3229,45.997953,0.052304005
3230,46.033152,0.052344201
3231,45.698764,0.05196234
3232,45.769161,0.052042731
3233,45.751562,0.052022633
3234,45.839559,0.052123124
3235,45.857158,0.052143221
3236,45.857158,0.052143221
3237,46.261944,0.052605476
3238,46.279543,0.052625573
3239,45.980354,0.052283908
3240,46.015552,0.052324103
3241,46.332341,0.052685867
3242,46.08595,0.052404495
3243,46.473136,0.052846651
3244,46.385139,0.052746161
3245,46.138748,0.052464789
3246,46.525934,0.052906945
3247,46.209146,0.052545182
3248,46.209146,0.052545182
3249,46.279543,0.052625573
3250,46.332341,0.052685867
3251,46.737127,0.053148122
3252,46.34994,0.052705965
3253,46.772325,0.053188317
3254,46.437937,0.052806455
3255,46.825123,0.053248611
3256,46.473136,0.052846651
3257,46.91312,0.053349102
3258,46.525934,0.052906945
3259,47.001117,0.053449592
3260,46.965918,0.053409396
3261,47.018716,0.05346969
3262,46.64913,0.053047632
3263,46.701928,0.053107926
3264,47.053915,0.053509886
3265,47.106713,0.05357018
3266,46.772325,0.053188317
3267,46.807524,0.053228514
3268,47.247508,0.053730964
3269,46.877922,0.053308906
3270,46.877922,0.053308906
3271,46.983518,0.053429494
3272,47.317906,0.053811357
3273,47.370704,0.053871651
3274,47.053915,0.053509886
3275,47.089114,0.053550082
3276,47.124313,0.053590279
3277,47.529098,0.054052533
3278,47.564297,0.05409273
3279,47.21231,0.053690769
3280,47.21231,0.053690769
3281,47.652294,0.05419322
3282,47.282707,0.053771161
3283,47.687493,0.054233416
3284,47.722691,0.054273612
3285,47.652294,0.05419322
3286,47.441101,0.053952043
3287,47.828287,0.0543942
3288,47.810688,0.054374102
3289,47.828287,0.0543942
3290,47.529098,0.054052533
3291,47.599496,0.054132926
3292,47.845887,0.054414299
3293,47.652294,0.05419322
3294,48.03948,0.054635377
3295,48.074679,0.054675574
3296,47.775489,0.054333906
3297,48.021881,0.05461528
3298,48.127477,0.054735868
3299,48.145076,0.054755965
3300,48.180275,0.054796162
3301,47.898685,0.054474593
3302,47.916284,0.05449469
3303,47.933884,0.054514789
3304,48.32107,0.054956946
3305,48.004281,0.054595181
3306,48.057079,0.054655475
3307,48.074679,0.054675574
3308,48.109877,0.054715769
3309,48.426666,0.055077535
3310,48.567461,0.055238319
3311,48.215474,0.054836358
3312,48.567461,0.055238319
3313,48.620259,0.055298613
3314,48.268272,0.054896652
3315,48.338669,0.054977044
3316,48.373868,0.05501724
3317,48.796253,0.055499595
3318,48.708256,0.055399104
3319,48.497064,0.055157927
3320,48.849051,0.055559889
3321,48.532262,0.055198123
3322,48.937048,0.055660379
3323,48.620259,0.055298613
3324,48.60266,0.055278516
3325,49.025045,0.05576087
3326,48.708256,0.055399104
3327,48.725855,0.055419202
3328,48.743455,0.0554393
3329,48.796253,0.055499595
3330,48.831452,0.055539791
3331,49.253837,0.056022145
3332,49.271436,0.056042243
3333,48.954647,0.055680477
3334,48.937048,0.055660379
3335,49.341834,0.056122636
3336,49.007445,0.055740771
3337,49.025045,0.05576087
3338,49.412231,0.056203028
3339,49.095442,0.055841262
3340,49.517827,0.056323616
3341,49.183439,0.055941752
3342,49.218638,0.055981949
3343,49.658622,0.056484401
3344,49.605824,0.056424107
3345,49.324234,0.056102537
3346,49.341834,0.056122636
3347,49.324234,0.056102537
3348,49.641023,0.056464304
3349,49.482629,0.056283421
3350,49.799417,0.056645186
3351,49.500228,0.056303519
3352,49.693821,0.056524598
3353,49.940212,0.056805971
3354,49.957812,0.05682607
3355,49.922613,0.056785873
3356,49.658622,0.056484401
3357,50.116206,0.057006953
3358,49.71142,0.056544695
3359,49.764219,0.056604991
3360,49.781818,0.056625089
3361,49.817017,0.056665285
3362,49.852215,0.05670548
3363,49.887414,0.056745677
3364,49.940212,0.056805971
3365,49.940212,0.056805971
3366,49.99301,0.056866265
3367,50.01061,0.056886364
3368,50.415395,0.057348621
3369,50.503392,0.057449111
3370,50.520992,0.05746921
3371,50.133805,0.05702705
3372,50.626588,0.057589799
3373,50.186604,0.057087346
3374,50.644187,0.057609897
3375,50.626588,0.057589799
3376,50.2922,0.057207934
3377,50.644187,0.057609897
3378,50.696985,0.057670191
3379,50.415395,0.057348621
3380,50.749784,0.057730486
3381,50.485793,0.057429014
3382,50.468194,0.057408916
3383,50.872979,0.057871173
3384,50.538591,0.057489308
3385,50.608989,0.057569701
3386,50.626588,0.057589799
3387,50.679386,0.057650093
3388,50.696985,0.057670191
3389,51.084172,0.058112351
3390,51.084172,0.058112351
3391,51.172169,0.058212842
3392,51.119371,0.058152547
3393,50.85538,0.057851075
3394,50.908178,0.057911369
3395,50.925777,0.057931467
3396,50.925777,0.057931467
3397,51.312964,0.058373627
3398,51.400961,0.058474118
3399,51.400961,0.058474118
3400,51.101771,0.058132449
3401,51.471358,0.05855451
3402,51.154569,0.058192743
3403,51.559355,0.058655001
3404,51.224967,0.058273136
3405,51.260166,0.058313333
3406,51.612153,0.058715295
3407,51.330563,0.058393725
3408,51.752948,0.058876081
3409,51.717749,0.058835884
3410,51.41856,0.058494216
3411,51.805746,0.058936375
3412,51.488957,0.058574608
3413,51.735349,0.058855983
3414,51.928942,0.059077063
3415,51.946541,0.05909716
3416,51.594554,0.058695198
3417,51.911343,0.059056965
3418,51.664951,0.05877559
3419,51.717749,0.058835884
3420,52.245731,0.05943883
3421,52.069737,0.059237848
3422,51.788147,0.058916277
3423,52.404125,0.059619713
3424,51.858544,0.058996669
3425,51.911343,0.059056965
3426,51.911343,0.059056965
3427,52.26333,0.059458928
3428,52.016939,0.059177554
3429,52.386526,0.059599616
3430,52.069737,0.059237848
3431,52.474523,0.059700107
3432,52.104936,0.059278045
3433,52.54492,0.059780499
3434,52.580119,0.059820696
3435,52.245731,0.05943883
3436,52.245731,0.05943883
3437,52.632917,0.05988099
3438,52.632917,0.05988099
3439,52.668116,0.059921187
3440,52.738514,0.06000158
3441,52.386526,0.059599616
3442,52.474523,0.059700107
3443,52.84411,0.060122169
3444,52.527321,0.059760401
3445,52.580119,0.059820696
3446,52.632917,0.05988099
3447,52.597718,0.059840793
3448,52.632917,0.05988099
3449,52.685715,0.059941284
3450,52.720914,0.059981481
3451,53.090501,0.060403543
3452,53.160899,0.060483937
3453,53.072902,0.060383446
3454,52.84411,0.060122169
3455,52.861709,0.060142267
3456,52.914507,0.060202561
3457,53.284094,0.060624623
3458,53.389691,0.060745213
3459,52.984905,0.060282954
3460,53.090501,0.060403543
3461,53.090501,0.060403543
3462,53.477688,0.060845705
3463,53.460088,0.060825606
3464,53.160899,0.060483937
3465,53.495287,0.060865802
3466,53.248896,0.060584428
3467,53.248896,0.060584428
3468,53.301694,0.060644722
3469,53.354492,0.060705017
3470,53.70648,0.061106981
3471,53.424889,0.060785409
3472,53.424889,0.060785409
3473,53.864874,0.061287865
3474,53.530486,0.060905999
3475,53.935272,0.061368258
3476,53.600883,0.060986391
3477,53.952871,0.061388356
3478,53.952871,0.061388356
3479,53.671281,0.061066785
3480,54.093666,0.061549142
3481,53.741678,0.061147177
3482,54.111265,0.06156924
3483,54.093666,0.061549142
3484,53.829675,0.061247668
3485,54.199262,0.061669731
3486,53.900073,0.061328062
3487,54.252061,0.061730027
3488,54.26966,0.061750124
3489,53.97047,0.061408454
3490,54.498452,0.062011402
3491,54.058467,0.061508945
3492,54.093666,0.061549142
3493,54.428054,0.061931008
3494,54.463253,0.061971205
3495,54.498452,0.062011402
3496,54.216862,0.06168983
3497,54.252061,0.061730027
3498,54.287259,0.061770222
3499,54.340057,0.061830517
3500,54.357657,0.061850616
3501,54.709645,0.062252581
3502,54.428054,0.061931008
3503,54.463253,0.061971205
3504,54.815241,0.06237317
3505,54.498452,0.062011402
3506,54.516051,0.062031499
3507,54.586449,0.062111893
3508,54.621648,0.06215209
3509,54.674446,0.062212384
3510,54.674446,0.062212384
3511,54.744843,0.062292776
3512,55.044033,0.062634447
3513,54.797642,0.062353072
3514,55.149629,0.062755036
3515,54.85044,0.062413367
3516,55.026434,0.062614349
3517,55.272825,0.062895724
3518,55.290424,0.062915822
3519,55.325623,0.062956019
3520,55.290424,0.062915822
3521,55.044033,0.062634447
3522,55.378421,0.063016314
3523,55.096831,0.062694742
3524,55.466418,0.063116805
3525,55.501617,0.063157002
3526,55.202427,0.062815331
3527,55.202427,0.062815331
3528,55.624813,0.06329769
3529,55.272825,0.062895724
3530,55.43122,0.063076609
3531,55.343223,0.062976118
3532,55.360822,0.062996216
3533,55.43122,0.063076609
3534,55.800807,0.063498673
3535,55.501617,0.063157002
3536,55.853605,0.063558967
3537,55.554415,0.063217296
3538,55.959201,0.063679557
3539,56.029599,0.06375995
3540,55.9944,0.063719753
3541,56.011999,0.063739851
3542,55.730409,0.063418279
3543,55.765608,0.063458476
3544,55.748009,0.063438378
3545,56.205593,0.063960933
3546,56.170394,0.063920736
3547,55.853605,0.063558967
3548,56.29359,0.064061425
3549,55.924002,0.06363936
3550,55.976801,0.063699656
3551,56.399186,0.064182014
3552,56.011999,0.063739851
3553,56.047198,0.063780048
3554,56.469584,0.064262408
3555,56.152794,0.063900637
3556,56.311189,0.064081522
3557,56.187993,0.063940834
3558,56.592779,0.064403095
3559,56.258391,0.064021228
3560,56.610379,0.064423194
3561,56.328788,0.06410162
3562,56.680776,0.064503586
3563,56.399186,0.064182014
3564,56.399186,0.064182014
3565,56.57518,0.064382997
3566,56.487183,0.064282505
3567,56.839171,0.064684471
3568,56.909568,0.064764864
3569,56.55758,0.064362898
3570,56.962366,0.064825159
3571,57.032764,0.064905552
3572,56.891969,0.064744766
3573,56.715975,0.064543783
3574,57.103162,0.064985946
3575,57.103162,0.064985946
3576,56.786373,0.064624177
3577,56.839171,0.064684471
3578,57.15596,0.065046241
3579,57.279156,0.065186929
3580,57.279156,0.065186929
3581,56.944767,0.064805061
3582,56.979966,0.064845258
3583,57.050363,0.06492565
