Point Number , Temperature ,Uncertainty
941,69.31715,0.078934236
942,69.31715,0.078934236
943,68.789168,0.078331282
944,69.264352,0.078873941
945,68.859565,0.078411675
946,68.841966,0.078391577
947,69.264352,0.078873941
948,69.281952,0.07889404
949,69.229153,0.078833744
950,69.246753,0.078853843
951,68.912364,0.078471971
952,69.31715,0.078934236
953,68.912364,0.078471971
954,69.33475,0.078954335
955,68.947562,0.078512167
956,68.982761,0.078552365
957,69.000361,0.078572464
958,68.982761,0.078552365
959,68.982761,0.078552365
960,69.000361,0.078572464
961,69.369949,0.078994532
962,69.053159,0.078632759
963,69.053159,0.078632759
964,69.510744,0.07915532
965,69.422747,0.079054827
966,69.088358,0.078672956
967,69.457946,0.079095025
968,69.440346,0.079074925
969,69.33475,0.078954335
970,69.105957,0.078693054
971,69.440346,0.079074925
972,69.123557,0.078713153
973,69.510744,0.07915532
974,69.510744,0.07915532
975,69.158756,0.07875335
976,69.475545,0.079115123
977,69.176355,0.078773448
978,69.176355,0.078773448
979,69.158756,0.07875335
980,69.510744,0.07915532
981,69.193954,0.078793546
982,69.581142,0.079235714
983,69.229153,0.078833744
984,69.528343,0.079175418
985,69.211554,0.078813646
986,69.264352,0.078873941
987,69.264352,0.078873941
988,69.281952,0.07889404
989,69.616341,0.079275911
990,69.63394,0.079296009
991,69.264352,0.078873941
992,69.281952,0.07889404
993,69.669139,0.079336206
994,69.33475,0.078954335
995,69.33475,0.078954335
996,69.31715,0.078934236
997,69.387548,0.07901463
998,69.651539,0.079316107
999,69.352349,0.078974433
1000,69.352349,0.078974433
1001,69.369949,0.078994532
1002,69.387548,0.07901463
1003,69.721937,0.079396502
1004,69.405147,0.079034728
1005,69.369949,0.078994532
1006,69.721937,0.079396502
1007,69.369949,0.078994532
1008,69.757136,0.079436699
1009,69.774735,0.079456797
1010,69.845133,0.079537191
1011,69.757136,0.079436699
1012,69.422747,0.079054827
1013,69.457946,0.079095025
1014,69.721937,0.079396502
1015,69.739536,0.0794166
1016,70.021127,0.079738176
1017,69.457946,0.079095025
1018,69.862732,0.079557289
1019,69.475545,0.079115123
1020,69.774735,0.079456797
1021,69.457946,0.079095025
1022,69.792335,0.079476896
1023,69.792335,0.079476896
1024,69.493145,0.079135222
1025,69.510744,0.07915532
1026,69.528343,0.079175418
1027,69.510744,0.07915532
1028,69.510744,0.07915532
1029,69.827534,0.079517093
1030,69.528343,0.079175418
1031,69.528343,0.079175418
1032,69.897931,0.079597486
1033,69.915531,0.079617585
1034,69.528343,0.079175418
1035,69.563542,0.079215615
1036,69.545943,0.079195517
1037,69.880332,0.079577388
1038,69.598741,0.079255812
1039,69.545943,0.079195517
1040,69.545943,0.079195517
1041,69.545943,0.079195517
1042,69.95073,0.079657783
1043,69.915531,0.079617585
1044,69.915531,0.079617585
1045,69.845133,0.079537191
1046,69.95073,0.079657783
1047,69.897931,0.079597486
1048,69.581142,0.079235714
1049,69.93313,0.079637683
1050,69.581142,0.079235714
1051,69.598741,0.079255812
1052,69.93313,0.079637683
1053,69.63394,0.079296009
1054,70.003528,0.079718078
1055,69.598741,0.079255812
1056,70.003528,0.079718078
1057,69.616341,0.079275911
1058,69.985928,0.079697979
1059,69.897931,0.079597486
1060,69.581142,0.079235714
1061,69.968329,0.079677881
1062,69.616341,0.079275911
1063,70.003528,0.079718078
1064,69.616341,0.079275911
1065,69.63394,0.079296009
